ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
25001,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5220.0,EQUI,514,EXP,45-54,to_inst,,south,direct,
25002,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.5102,5937.5,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,2640.0,EXP,867,EXP,45-54,to_inst,35.3219697,south,direct,49.0
25003,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,4.875,0.5887,7.9,360.0,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,4920.0,CRIF,717,CIB,55-64,to_inst,85.59027778,North,direct,36.0
25004,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,,,,324.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4800.0,EQUI,872,EXP,>74,to_inst,,south,direct,
25005,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,226500,3.875,1.2341,2171.25,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4200.0,EXP,619,CIB,45-54,to_inst,99.34210526,south,direct,60.0
25006,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,416500,2.99,-0.5876,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,,EXP,668,CIB,45-54,to_inst,81.98818898,central,direct,
25007,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,146500,4.125,0.4603,1977.81,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,8160.0,EXP,640,EXP,45-54,to_inst,70.43269231,North,direct,42.0
25008,2019,cf,Female,pre,type2,p4,l1,nopc,b/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4440.0,EQUI,600,EXP,55-64,to_inst,,North,direct,
25009,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,3.375,-0.2118,5955.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,11400.0,CRIF,524,CIB,55-64,not_inst,51.62760417,North,direct,15.0
25010,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,246500,4.75,0.1691,1030.39,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3240.0,EXP,883,CIB,25-34,not_inst,77.51572327,North,direct,40.0
25011,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,316500,4.25,0.0562,6034.95,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3300.0,CIB,503,EXP,65-74,to_inst,81.57216495,south,direct,53.0
25012,2019,ncf,Joint,pre,type1,p1,l1,nopc,nob/c,296500,4.25,0.5813,8112.5,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3840.0,CRIF,887,EXP,45-54,not_inst,93.23899371,North,direct,46.0
25013,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,436500,3.99,-0.051,776.37,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,,CRIF,604,EXP,65-74,to_inst,78.22580645,North,direct,
25014,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6600.0,CRIF,644,CIB,35-44,to_inst,78.64583333,south,direct,31.0
25015,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,506500,3.125,-0.4337,5027.23,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,,CRIF,648,EXP,35-44,not_inst,87.62975779,central,direct,
25016,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,3.625,-0.0589,90.03,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8400.0,CIB,797,CIB,35-44,not_inst,48.76644737,south,direct,7.0
25017,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,3.625,0.014,0.0,360.0,not_neg,int_only,not_lpsm,598000.0,sb,pr,home,1U,5820.0,EXP,806,CIB,25-34,to_inst,64.63210702,south,direct,38.0
25018,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,4.5,1.2132,3041.75,120.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6540.0,CRIF,845,EXP,55-64,to_inst,17.23300971,central,direct,19.0
25019,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,706500,4.0,0.2072,0.0,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,15240.0,CRIF,815,CIB,45-54,not_inst,78.67483296,North,direct,27.0
25020,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,3.75,1.0893,4736.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5280.0,CIB,585,CIB,45-54,to_inst,63.48920863,North,direct,37.0
25021,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,496500,5.19,1.0083,7608.1,360.0,neg_amm,not_int,not_lpsm,588000.0,sb,pr,home,1U,8280.0,CIB,729,EXP,35-44,not_inst,84.43877551,south,direct,40.0
25022,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,606500,4.875,0.6654,0.0,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,16740.0,EXP,538,CIB,65-74,not_inst,62.01431493,North,direct,20.0
25023,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,126500,4.49,1.987,123.61,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2220.0,CIB,629,CIB,65-74,to_inst,91.66666667,North,direct,55.0
25024,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,156500,3.375,1.4935,4653.09,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3780.0,CIB,791,CIB,55-64,to_inst,79.04040404,North,direct,30.0
25025,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,5580.0,CRIF,671,CIB,55-64,to_inst,94.47115385,North,direct,36.0
25026,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,4.5,0.4361,295.0,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,11760.0,CIB,787,EXP,45-54,to_inst,19.61009174,North,direct,42.0
25027,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,1376500,,,,360.0,not_neg,not_int,not_lpsm,1708000.0,sb,pr,home,1U,54300.0,EXP,572,CIB,55-64,not_inst,80.59133489,North,direct,10.0
25028,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,376500,3.875,0.017,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,4680.0,CIB,755,CIB,35-44,not_inst,61.92434211,south,direct,41.0
25029,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,4.375,0.4093,3709.03,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4140.0,CRIF,670,EXP,65-74,to_inst,67.69406393,North,direct,44.0
25030,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,8580.0,EQUI,760,EXP,45-54,not_inst,,North,direct,
25031,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,416500,3.875,-0.0958,7530.66,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,10020.0,CIB,578,EXP,35-44,to_inst,48.54312354,south,direct,24.0
25032,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,476500,4.125,-0.113,0.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,9000.0,CIB,648,CIB,45-54,not_inst,58.97277228,North,direct,38.0
25033,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,686500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,836,EXP,45-54,to_inst,,south,direct,
25034,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,556500,,,,240.0,neg_amm,not_int,not_lpsm,,sb,ir,home,2U,25680.0,EQUI,900,EXP,45-54,not_inst,,south,direct,
25035,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,4.875,0.479,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,8580.0,CIB,777,EXP,55-64,to_inst,46.91901408,North,direct,39.0
25036,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,3.75,0.3313,9618.75,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7080.0,EXP,765,EXP,35-44,not_inst,88.75545852,North,direct,36.0
25037,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,256500,2.875,-0.6287,2476.72,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,,CRIF,534,CIB,65-74,not_inst,33.83905013,North,direct,
25038,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,236500,5.125,0.6871,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4920.0,CIB,667,EXP,65-74,not_inst,99.3697479,central,direct,36.0
25039,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,656500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8640.0,EQUI,880,EXP,35-44,to_inst,,North,direct,
25040,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.625,1.0547,4115.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3960.0,CIB,820,CIB,45-54,to_inst,60.65891473,south,direct,31.0
25041,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,406500,4.0,-0.043,6500.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,3600.0,EXP,568,CIB,25-34,not_inst,85.041841,North,direct,49.0
25042,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,476500,4.875,1.3139,5284.38,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6180.0,EXP,805,EXP,>74,to_inst,74.68652038,south,direct,48.0
25043,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,3.99,-0.297,995.0,360.0,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,10080.0,CRIF,590,CIB,55-64,not_inst,56.00165563,south,direct,35.0
25044,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,206500,3.375,0.3492,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,,EXP,892,CIB,35-44,to_inst,86.76470588,North,direct,
25045,2019,,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,3.99,1.8342,,240.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2520.0,CRIF,540,CIB,55-64,to_inst,67.28723404,North,direct,40.0
25046,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,4.56,0.5541,5060.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,10200.0,CIB,869,EXP,55-64,to_inst,78.31196581,North,direct,32.0
25047,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,,,,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2520.0,CIB,737,CIB,>74,to_inst,75.24038462,North,direct,59.0
25048,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.3337,3149.5,360.0,not_neg,not_int,not_lpsm,648000.0,sb,ir,home,1U,7980.0,CIB,831,CIB,65-74,not_inst,42.66975309,North,direct,49.0
25049,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,636500,,,,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,11640.0,CIB,671,EXP,45-54,not_inst,95.28443114,North,direct,57.0
25050,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,0.0403,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,13560.0,CRIF,608,CIB,65-74,not_inst,53.57929515,south,direct,26.0
25051,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,266500,3.125,-0.6033,1560.45,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,,CRIF,803,CIB,65-74,to_inst,92.53472222,North,direct,
25052,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,3.625,-0.1012,2421.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,4800.0,CRIF,795,EXP,65-74,not_inst,60.6292517,North,direct,42.0
25053,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.625,0.0897,4663.95,360.0,not_neg,not_int,not_lpsm,538000.0,sb,ir,home,1U,26100.0,EXP,642,EXP,55-64,not_inst,73.69888476,North,direct,9.0
25054,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,3.375,-0.1318,169.53,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,9000.0,EXP,674,CIB,35-44,not_inst,78.72168285,south,direct,30.0
25055,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,716500,3.99,0.4348,14702.0,360.0,not_neg,not_int,lpsm,1138000.0,sb,pr,home,1U,14220.0,CRIF,804,EXP,>74,not_inst,62.96133568,south,direct,42.0
25056,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,596500,4.125,0.724,,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,10800.0,EXP,788,EXP,45-54,not_inst,74.74937343,central,direct,41.0
25057,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,636500,4.125,0.048,3520.2,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,19620.0,CIB,737,CIB,45-54,not_inst,79.76190476,North,direct,10.0
25058,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,116500,,,,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2640.0,CIB,781,CIB,45-54,to_inst,98.72881356,south,direct,44.0
25059,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,3.75,0.4232,6536.25,360.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,11880.0,CIB,545,CIB,45-54,to_inst,90.07177033,North,direct,36.0
25060,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,4.375,0.7168,3368.75,240.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,6660.0,CRIF,796,EXP,65-74,to_inst,54.17933131,North,direct,40.0
25061,2019,cf,Female,pre,type2,p4,l1,nopc,b/c,86500,,,,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,3240.0,EXP,660,CIB,45-54,to_inst,98.29545455,central,direct,50.0
25062,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,3.5,0.0677,6549.46,324.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3360.0,CIB,850,CIB,25-34,to_inst,78.64583333,south,direct,42.0
25063,2019,cf,Female,nopre,type2,p2,l2,nopc,b/c,66500,4.125,1.1254,1772.02,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,840.0,CRIF,851,CIB,35-44,to_inst,33.58585859,central,direct,48.0
25064,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,556500,4.5,0.6439,935.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7020.0,CRIF,794,EXP,55-64,not_inst,88.61464968,south,direct,48.0
25065,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,376500,,,,360.0,neg_amm,not_int,not_lpsm,378000.0,sb,pr,home,1U,,EXP,866,EXP,35-44,to_inst,99.6031746,south,direct,
25066,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,106500,,,,360.0,neg_amm,not_int,not_lpsm,118000.0,sb,pr,home,1U,1500.0,CIB,777,CIB,45-54,to_inst,90.25423729,south,direct,31.0
25067,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,4.5,0.012,0.0,360.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,9180.0,CRIF,780,EXP,45-54,not_inst,73.94859813,North,direct,32.0
25068,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,116500,3.625,0.8732,3718.63,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3960.0,EXP,611,CIB,45-54,to_inst,84.42028986,south,direct,59.0
25069,2019,cf,Female,pre,type1,p2,l1,nopc,nob/c,86500,3.7,-0.0746,415.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4440.0,EXP,584,EXP,65-74,to_inst,28.08441558,North,direct,21.0
25070,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,326500,4.25,0.2517,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6480.0,CRIF,621,EXP,25-34,not_inst,102.672956,south,direct,28.0
25071,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,4.5,0.9662,2665.52,360.0,not_neg,not_int,not_lpsm,218000.0,sb,ir,home,1U,4140.0,EXP,660,CIB,<25,not_inst,80.96330275,North,direct,36.0
25072,2019,,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,156500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1860.0,CRIF,862,CIB,45-54,to_inst,99.05063291,south,direct,45.0
25073,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,346500,3.99,1.1306,6935.77,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,8280.0,CRIF,829,EXP,45-54,to_inst,82.89473684,south,direct,33.0
25074,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,2.99,-0.2418,1958.1,180.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,9900.0,CIB,848,CIB,25-34,not_inst,74.45652174,south,direct,38.0
25075,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,456500,,,,180.0,not_neg,not_int,not_lpsm,578000.0,sb,sr,home,1U,78120.0,CIB,775,CIB,55-64,to_inst,78.97923875,south,direct,19.0
25076,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,4.625,0.8361,2054.53,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3180.0,CIB,812,EXP,55-64,to_inst,69.92753623,North,direct,46.0
25077,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.75,0.144,5220.49,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3540.0,CIB,733,CIB,25-34,to_inst,64.44723618,North,direct,44.0
25078,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,146500,4.125,1.7615,2920.33,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3120.0,CIB,700,CIB,25-34,to_inst,92.72151899,North,direct,40.0
25079,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,4.5,0.1427,7035.03,360.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,6960.0,CRIF,781,EXP,35-44,to_inst,67.62820513,south,direct,42.0
25080,2019,,Joint,nopre,type2,p1,l1,nopc,b/c,76500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3180.0,EQUI,633,EXP,25-34,to_inst,,North,direct,
25081,2019,ncf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,406500,3.75,0.0028,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,702,CIB,25-34,to_inst,99.63235294,south,direct,
25082,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1980.0,EXP,882,CIB,55-64,to_inst,107.8703704,North,direct,37.0
25083,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,136500,,,,180.0,not_neg,not_int,not_lpsm,278000.0,sb,ir,home,1U,18420.0,CIB,880,EXP,25-34,to_inst,49.10071942,south,direct,10.0
25084,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,lpsm,248000.0,sb,pr,home,1U,2940.0,EXP,686,CIB,>74,to_inst,83.26612903,south,direct,37.0
25085,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,306500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,6840.0,EQUI,733,EXP,45-54,to_inst,,North,direct,
25086,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,166500,4.25,0.6468,2650.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,1740.0,EXP,652,EXP,55-64,to_inst,26.94174757,south,direct,58.0
25087,2019,cf,Sex Not Available,,type2,p4,l1,nopc,b/c,216500,3.75,1.0432,0.0,360.0,not_neg,int_only,not_lpsm,228000.0,sb,pr,home,1U,,CRIF,524,EXP,25-34,to_inst,94.95614035,south,direct,
25088,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,306500,4.56,0.2789,0.0,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,sr,home,1U,8280.0,CRIF,705,CIB,25-34,not_inst,90.68047337,North,direct,49.0
25089,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,826500,4.25,-0.0492,485.55,360.0,not_neg,not_int,not_lpsm,1268000.0,sb,pr,home,1U,13140.0,CIB,844,EXP,45-54,to_inst,65.18138801,North,direct,29.0
25090,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,136500,3.5,0.3056,2882.81,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2220.0,CRIF,642,EXP,25-34,to_inst,98.91304348,North,direct,47.0
25091,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,346500,4.875,0.575,3334.84,360.0,not_neg,not_int,not_lpsm,538000.0,sb,ir,home,1U,18240.0,CIB,649,EXP,45-54,to_inst,64.40520446,south,direct,45.0
25092,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.625,-0.1928,0.0,180.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8760.0,CRIF,557,CIB,35-44,not_inst,69.26523297,North,direct,29.0
25093,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,706500,,,,180.0,not_neg,not_int,not_lpsm,1068000.0,sb,pr,home,1U,15840.0,CRIF,866,EXP,45-54,not_inst,66.15168539,North,direct,35.0
25094,2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,276500,3.875,0.2794,8010.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5880.0,CRIF,761,EXP,65-74,to_inst,81.80473373,south,direct,49.0
25095,2019,cf,Sex Not Available,nopre,type2,p2,l1,nopc,b/c,26500,4.75,1.3925,662.44,360.0,neg_amm,not_int,not_lpsm,78000.0,sb,pr,home,1U,1260.0,EXP,569,CIB,55-64,to_inst,33.97435897,south,direct,24.0
25096,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,276500,2.75,-0.8623,8079.2,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,CIB,523,EXP,55-64,to_inst,56.65983607,North,direct,
25097,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,4.99,0.6403,1150.0,360.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,2100.0,EXP,740,EXP,55-64,to_inst,48.06701031,North,direct,43.0
25098,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,0.0,EXP,638,CIB,45-54,to_inst,42.71561772,North,direct,6.0
25099,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,4.375,0.1084,1063.16,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,18000.0,EXP,506,EXP,55-64,not_inst,86.78385417,North,direct,36.0
25100,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,226500,4.75,0.0368,2280.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4320.0,CRIF,803,CIB,35-44,to_inst,78.64583333,central,direct,44.0
25101,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,106500,,,,240.0,not_neg,not_int,lpsm,,sb,pr,home,1U,1680.0,EQUI,880,EXP,45-54,to_inst,,central,direct,
25102,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,426500,3.375,0.5422,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,,EXP,690,EXP,35-44,not_inst,97.37442922,North,direct,
25103,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,216500,4.25,-0.0666,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4560.0,CRIF,616,EXP,25-34,not_inst,53.06372549,North,direct,33.0
25104,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,146500,3.625,0.5321,1109.31,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2460.0,CIB,648,CIB,<25,not_inst,98.98648649,North,direct,42.0
25105,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,3.625,-0.0633,0.0,360.0,not_neg,not_int,not_lpsm,1298000.0,sb,pr,home,1U,9060.0,EXP,660,EXP,55-64,not_inst,52.11864407,North,direct,33.0
25106,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,316500,,,,300.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,8220.0,CRIF,782,EXP,35-44,to_inst,106.2080537,North,direct,59.0
25107,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,76500,4.75,1.3172,2650.0,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,7380.0,EXP,601,EXP,55-64,to_inst,36.77884615,North,direct,9.0
25108,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,4.875,1.1415,,180.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,7440.0,EXP,809,CIB,55-64,to_inst,69.98432602,south,direct,48.0
25109,2019,cf,Joint,pre,type1,p2,l1,nopc,nob/c,256500,4.875,1.0371,0.0,180.0,not_neg,not_int,not_lpsm,548000.0,sb,ir,home,1U,10800.0,CIB,855,EXP,25-34,not_inst,46.80656934,south,direct,38.0
25110,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7560.0,EQUI,768,EXP,45-54,not_inst,,North,direct,
25111,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7500.0,EQUI,627,EXP,>74,to_inst,,North,direct,
25112,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,1380.0,CRIF,854,EXP,55-64,to_inst,74.44134078,south,direct,17.0
